           6           4   250.832748              80
           6           5   244.400009              80
           6           6   239.349030              80
           6           7   240.310226              80
           6           8   252.728439              80
           6           9   250.431107              80
           7           1   275.535919              80
           7           2   275.097015              80
           7           3   256.001282              80
           7           4   247.614655              80
           7           5   241.238785              80
           7           6   236.891190              80
           7           7   239.441391              80
           7           8   251.674438              80
           7           9   250.413315              80
           8           1   276.603943              80
           8           2   275.232544              80
           8           3   273.430054              80
           8           4   246.781540              80
           8           5   237.651306              80
           8           6   236.315903              80
           8           7   239.838043              80
           8           8   251.152084              80
           8           9   250.424957              80
           9           1   278.576263              80
           9           2   276.388916              80
           9           3   274.248932              80
           9           4   250.197647              80
           9           5   239.894012              80
           9           6   237.945206              80
           9           7   240.401627              80
           9           8   242.052902              80
           9           9   250.461227              80
          10           1   280.411316              80
          10           2   277.917755              80
          10           3   274.339355              80
          10           4   270.492004              80
          10           5   248.285049              80
          10           6   243.763718              80
          10           7   242.349228              80
          10           8   241.958344              80
          10           9   250.518265              80
          11           1   281.899689              80
          11           2   279.671814              80
          11           3   276.531921              80
          11           4   268.251770              80
          11           5   260.993988              80
          11           6   246.814117              80
          11           7   242.387924              80
          11           8   251.585098              80
          11           9   250.646820              80
          12           1   282.539612              80
          12           2   280.495514              80
          12           3   272.677185              80
          12           4   268.362427              80
          12           5   261.142456              80
          12           6   247.821655              80
          12           7   244.242340              80
          12           8   252.203491              80
          12           9   250.799744              80
          13           1   281.946960              80
          13           2   281.003967              80
          13           3   276.529175              80
          13           4   270.173157              80
          13           5   263.085754              80
          13           6   258.684479              80
          13           7   255.629913              80
          13           8   252.534073              80
          13           9   250.958984              80
          14           1   281.395630              80
          14           2   280.700134              80
          14           3   277.347992              80
          14           4   272.678772              80
          14           5   265.500153              80
          14           6   260.699951              80
          14           7   256.514069              80
          14           8   253.025909              80
          14           9   251.120193              80
           1           1   261.550323              81
           1           2   259.100800              81
           1           3   260.669159              81
           1           4   253.223099              81
           1           5   250.833237              81
           1           6   254.017120              81
           1           7   246.805130              81
           1           8   252.891663              81
           1           9   251.149216              81
           2           1   261.526733              81
           2           2   262.922028              81
           2           3   255.171570              81
           2           4   252.182755              81
           2           5   254.134247              81
           2           6   253.983047              81
           2           7   246.839996              81
           2           8   252.683548              81
           2           9   251.040344              81
           3           1   261.200043              81
           3           2   263.998047              81
           3           3   255.624741              81
           3           4   257.033203              81
           3           5   254.964233              81
           3           6   254.153671              81
           3           7   239.469925              81
           3           8   252.692993              81
           3           9   250.926758              81
           4           1   267.049042              81
           4           2   265.383514              81
           4           3   265.036163              81
           4           4   259.767853              81
           4           5   256.061371              81
           4           6   241.171478              81
           4           7   239.937332              81
           4           8   252.891785              81
           4           9   250.810532              81
           5           1   270.333160              81
           5           2   268.237915              81
           5           3   264.947723              81
           5           4   260.745697              81
           5           5   247.204941              81
           5           6   241.640060              81
           5           7   241.856873              81
           5           8   253.042526              81
           5           9   250.693863              81
           6           1   273.735291              81
           6           2   272.186554              81
           6           3   256.573792              81
           6           4   252.279282              81
           6           5   245.734390              81
           6           6   239.860168              81
           6           7   240.525528              81
           6           8   252.970016              81
           6           9   250.579468              81
           7           1   275.536469              81
           7           2   275.104767              81
           7           3   256.516846              81
           7           4   248.962677              81
           7           5   242.336136              81
           7           6   236.501572              81
           7           7   239.874557              81
           7           8   251.780899              81
           7           9   250.473175              81
           8           1   276.592712              81
           8           2   275.234833              81
           8           3   273.478821              81
           8           4   247.808594              81
           8           5   238.091156              81
           8           6   236.220764              81
           8           7   239.998703              81
           8           8   251.132492              81
           8           9   250.409027              81
           9           1   278.575592              81
           9           2   276.395752              81
           9           3   274.308350              81
           9           4   251.547379              81
           9           5   240.911194              81
           9           6   238.423157              81
           9           7   239.866638              81
           9           8   242.437439              81
           9           9   250.379425              81
          10           1   280.412537              81
          10           2   277.923431              81
          10           3   274.462463              81
          10           4   270.822479              81
          10           5   248.462738              81
          10           6   243.309845              81
          10           7   241.915604              81
          10           8   242.286957              81
          10           9   250.378128              81
          11           1   281.899597              81
          11           2   279.674561              81
          11           3   276.683594              81
          11           4   268.984772              81
          11           5   261.493805              81
          11           6   245.421112              81
          11           7   242.030655              81
          11           8   251.462723              81
          11           9   250.466782              81
          12           1   282.540009              81
          12           2   280.491089              81
          12           3   272.964478              81
          12           4   268.986664              81
          12           5   261.554504              81
          12           6   246.330063              81
          12           7   244.096878              81
          12           8   252.027878              81
          12           9   250.589874              81
          13           1   281.946075              81
          13           2   280.995178              81
          13           3   276.506104              81
          13           4   270.460144              81
          13           5   263.359589              81
          13           6   258.402588              81
          13           7   255.207230              81
          13           8   252.333054              81
          13           9   250.725708              81
          14           1   281.395264              81
          14           2   280.692657              81
          14           3   277.323334              81
          14           4   272.769958              81
          14           5   265.648956              81
          14           6   260.504333              81
          14           7   256.032349              81
          14           8   252.812454              81
          14           9   250.868622              81
           1           1   261.837860              82
           1           2   259.231537              82
           1           3   260.553253              82
           1           4   253.331589              82
           1           5   251.323471              82
           1           6   254.017166              82
           1           7   247.645935              82
           1           8   253.171097              82
           1           9   251.244247              82
           2           1   261.937775              82
           2           2   262.716583              82
           2           3   255.756729              82
           2           4   252.663101              82
           2           5   254.114075              82
           2           6   253.998810              82
           2           7   247.430847              82
           2           8   252.984344              82
           2           9   251.113007              82
           3           1   261.239777              82
           3           2   263.772430              82
           3           3   255.713165              82
           3           4   256.887451              82
           3           5   254.852386              82
           3           6   254.090469              82
           3           7   240.187744              82
           3           8   253.080185              82
           3           9   250.987289              82
           4           1   267.230927              82
           4           2   265.368073              82
           4           3   265.014252              82
           4           4   259.644470              82
           4           5   255.887985              82
           4           6   240.947845              82
           4           7   240.616211              82
           4           8   253.312775              82
           4           9   250.863861              82
           5           1   270.543579              82
           5           2   268.387177              82
           5           3   265.008575              82
           5           4   260.632019              82
           5           5   246.548431              82
           5           6   241.925705              82
           5           7   242.034836              82
           5           8   253.445358              82
           5           9   250.733047              82
           6           1   273.783936              82
           6           2   272.251526              82
           6           3   257.008575              82
           6           4   252.102951              82
           6           5   245.509933              82
           6           6   240.034119              82
           6           7   241.058762              82
           6           8   253.320526              82
           6           9   250.597000              82
           7           1   275.537018              82
           7           2   275.111389              82
           7           3   256.543976              82
           7           4   248.880081              82
           7           5   242.112000              82
           7           6   236.755432              82
           7           7   240.550064              82
           7           8   252.006851              82
           7           9   250.460052              82
           8           1   276.585785              82
           8           2   275.205780              82
           8           3   273.378540              82
           8           4   247.919678              82
           8           5   238.539627              82
           8           6   236.262054              82
           8           7   240.579178              82
           8           8   251.232605              82
           8           9   250.354309              82
           9           1   278.579346              82
           9           2   276.384003              82
           9           3   274.252228              82
           9           4   253.019547              82
           9           5   242.313995              82
           9           6   238.905380              82
           9           7   239.998184              82
           9           8   242.699738              82
           9           9   250.282593              82
          10           1   280.410034              82
          10           2   277.925690              82
          10           3   274.449921              82
          10           4   270.859406              82
          10           5   249.604584              82
          10           6   243.619400              82
          10           7   241.609116              82
          10           8   242.571548              82
          10           9   250.246185              82
          11           1   281.895264              82
          11           2   279.675201              82
          11           3   276.689453              82
          11           4   269.148682              82
          11           5   261.813843              82
          11           6   244.614227              82
          11           7   241.487289              82
          11           8   251.343323              82
          11           9   250.323349              82
          12           1   282.537994              82
          12           2   280.490967              82
          12           3   272.906586              82
          12           4   269.192200              82
          12           5   261.927246              82
          12           6   245.828217              82
          12           7   243.379288              82
          12           8   251.872482              82
          12           9   250.440430              82
          13           1   281.945312              82
          13           2   280.992798              82
          13           3   276.516602              82
          13           4   270.642090              82
          13           5   263.837982              82
          13           6   258.492920              82
          13           7   255.094177              82
          13           8   252.172577              82
          13           9   250.570297              82
          14           1   281.394073              82
          14           2   280.691315              82
          14           3   277.323181              82
          14           4   272.880432              82
          14           5   266.084625              82
          14           6   260.703064              82
          14           7   256.035919              82
          14           8   252.680115              82
          14           9   250.707321              82
           1           1   260.468384              83
           1           2   258.626221              83
           1           3   260.745087              83
           1           4   252.928146              83
           1           5   252.043808              83
           1           6   254.178650              83
           1           7   247.512512              83
           1           8   253.000565              83
           1           9   251.257080              83
           2           1   260.442657              83
           2           2   262.670135              83
           2           3   256.131897              83
           2           4   252.666290              83
           2           5   254.363892              83
           2           6   254.211197              83
           2           7   246.854736              83
           2           8   252.903473              83
           2           9   251.169861              83
           3           1   260.593811              83
           3           2   263.588470              83
           3           3   255.792786              83
           3           4   256.531311              83
           3           5   254.761993              83
           3           6   254.048187              83
           3           7   239.548737              83
           3           8   253.093018              83
           3           9   251.080032              83
           4           1   266.761078              83
           4           2   264.951477              83
           4           3   264.652679              83
           4           4   259.064850              83
           4           5   255.445206              83
           4           6   239.957138              83
           4           7   239.577744              83
           4           8   253.385330              83
           4           9   250.987946              83
           5           1   270.244629              83
           5           2   267.989105              83
           5           3   264.675751              83
           5           4   260.266418              83
           5           5   245.389206              83
           5           6   240.712479              83
           5           7   241.238663              83
           5           8   253.582520              83
           5           9   250.891708              83
           6           1   273.765259              83
           6           2   272.198517              83
           6           3   257.088959              83
           6           4   251.524933              83
           6           5   244.987488              83
           6           6   239.051407              83
           6           7   241.036011              83
           6           8   253.532135              83
           6           9   250.793167              83
           7           1   275.544281              83
           7           2   275.113800              83
           7           3   257.240967              83
           7           4   249.398743              83
           7           5   242.444305              83
           7           6   237.417984              83
           7           7   240.746216              83
           7           8   252.325439              83
           7           9   250.697464              83
           8           1   276.585968              83
           8           2   275.202789              83
           8           3   273.576569              83
           8           4   249.743011              83
           8           5   239.797760              83
           8           6   237.284546              83
           8           7   241.289642              83
           8           8   251.662018              83
           8           9   250.635483              83
           9           1   278.590759              83
           9           2   276.394348              83
           9           3   274.412659              83
           9           4   253.561691              83
           9           5   243.685928              83
           9           6   239.361130              83
           9           7   241.334747              83
           9           8   243.126511              83
           9           9   250.602005              83
          10           1   280.418976              83
          10           2   277.934875              83
          10           3   274.540894              83
          10           4   271.013153              83
          10           5   249.869965              83
          10           6   243.290878              83
          10           7   242.801376              83
          10           8   243.257385              83
          10           9   250.595123              83
          11           1   281.898987              83
          11           2   279.681458              83
          11           3   276.743103              83
          11           4   269.102112              83
          11           5   261.892181              83
          11           6   245.490021              83
          11           7   241.976822              83
          11           8   251.885483              83
          11           9   250.684937              83
          12           1   282.537476              83
          12           2   280.494781              83
          12           3   272.965363              83
          12           4   269.125427              83
          12           5   262.015198              83
          12           6   246.770004              83
          12           7   243.641724              83
          12           8   252.428024              83
          12           9   250.808899              83
          13           1   281.943481              83
          13           2   280.994934              83
          13           3   276.540863              83
          13           4   270.595276              83
          13           5   263.906677              83
          13           6   258.796692              83
          13           7   255.528778              83
          13           8   252.721680              83
          13           9   250.943130              83
          14           1   281.393494              83
          14           2   280.693756              83
          14           3   277.331635              83
          14           4   272.882355              83
          14           5   266.189880              83
          14           6   260.953308              83
          14           7   256.446442              83
          14           8   253.191727              83
          14           9   251.082291              83
           1           1   262.695221              84
           1           2   260.272308              84
           1           3   261.219879              84
           1           4   253.550812              84
           1           5   252.228088              84
           1           6   254.844147              84
           1           7   246.981628              84
           1           8   252.730560              84
           1           9   251.452408              84
           2           1   262.256958              84
           2           2   262.954163              84
           2           3   256.028961              84
           2           4   253.296051              84
           2           5   254.921982              84
           2           6   254.913956              84
           2           7   246.199493              84
           2           8   252.612946              84
           2           9   251.360046              84
           3           1   260.964172              84
           3           2   263.630188              84
           3           3   256.212494              84
           3           4   256.303314              84
           3           5   255.052292              84
           3           6   254.564865              84
           3           7   239.005112              84
           3           8   252.734756              84
           3           9   251.268494              84
           4           1   266.382599              84
           4           2   264.695953              84
           4           3   264.224976              84
           4           4   258.272156              84
           4           5   255.308090              84
           4           6   240.123734              84
           4           7   238.970825              84
           4           8   253.024567              84
           4           9   251.183060              84
           5           1   269.903717              84
           5           2   267.648163              84
           5           3   263.982788              84
           5           4   259.179108              84
           5           5   244.892960              84
           5           6   239.945251              84
           5           7   240.599365              84
           5           8   253.286942              84
           5           9   251.104919              84
           6           1   273.630188              84
           6           2   272.001343              84
           6           3   255.060822              84
           6           4   250.755829              84
           6           5   245.286163              84
           6           6   238.240173              84
           6           7   240.169052              84
           6           8   253.334686              84
           6           9   251.037292              84
           7           1   275.537018              84
           7           2   275.086639              84
           7           3   257.065277              84
           7           4   250.259415              84
           7           5   243.425888              84
           7           6   237.851913              84
           7           7   239.910553              84
           7           8   252.279266              84
           7           9   250.987274              84
           8           1   276.587341              84
           8           2   275.200562              84
           8           3   273.599548              84
           8           4   251.240036              84
           8           5   241.299133              84
           8           6   238.198990              84
           8           7   240.376541              84
           8           8   251.800293              84
           8           9   250.997620              84
           9           1   278.596375              84
           9           2   276.395844              84
           9           3   274.503693              84
           9           4   254.883102              84
           9           5   244.778595              84
           9           6   239.430237              84
           9           7   241.093094              84
           9           8   244.016312              84
           9           9   251.046478              84
          10           1   280.427551              84
          10           2   277.942749              84
          10           3   274.740356              84
          10           4   271.406677              84
          10           5   250.252884              84
          10           6   242.697540              84
          10           7   243.175781              84
          10           8   244.239868              84
          10           9   251.113770              84
          11           1   281.906128              84
          11           2   279.687866              84
          11           3   276.889130              84
          11           4   269.725769              84
          11           5   262.603271              84
          11           6   245.378403              84
          11           7   242.544785              84
          11           8   252.422974              84
          11           9   251.243439              84
          12           1   282.545013              84
          12           2   280.503662              84
          12           3   273.414490              84
          12           4   269.639984              84
          12           5   262.589813              84
          12           6   247.588608              84
          12           7   244.786911              84
          12           8   253.076279              84
          12           9   251.393494              84
          13           1   281.946594              84
          13           2   281.001862              84
          13           3   276.595276              84
          13           4   270.858704              84
          13           5   264.156281              84
          13           6   259.152405              84
          13           7   256.143433              84
          13           8   253.403397              84
          13           9   251.547501              84
          14           1   281.393463              84
          14           2   280.696136              84
          14           3   277.348328              84
          14           4   272.933838              84
          14           5   266.143890              84
          14           6   260.938995              84
          14           7   256.922272              84
          14           8   253.840897              84
          14           9   251.701157              84
           1           1   262.837952              85
           1           2   259.888947              85
           1           3   261.216248              85
           1           4   253.448303              85
           1           5   251.566101              85
           1           6   254.710236              85
           1           7   247.612228              85
           1           8   253.270630              85
           1           9   251.848389              85
           2           1   263.310608              85
           2           2   263.312469              85
           2           3   256.394348              85
           2           4   252.729431              85
           2           5   254.632660              85
           2           6   254.761246              85
           2           7   246.475372              85
           2           8   253.118484              85
           2           9   251.757889              85
           3           1   263.207184              85
           3           2   264.138519              85
           3           3   256.345459              85
           3           4   256.350800              85
           3           5   254.973557              85
           3           6   254.506317              85
           3           7   238.657440              85
           3           8   253.161423              85
           3           9   251.654465              85
           4           1   267.032227              85
           4           2   265.163513              85
           4           3   264.275085              85
           4           4   258.409271              85
           4           5   255.396225              85
           4           6   240.360458              85
           4           7   238.239777              85
           4           8   253.367432              85
           4           9   251.546432              85
           5           1   270.236420              85
           5           2   267.863007              85
           5           3   263.990662              85
           5           4   259.159576              85
           5           5   244.288544              85
           5           6   239.177383              85
           5           7   239.709045              85
           5           8   253.530853              85
           5           9   251.444870              85
           6           1   273.675659              85
           6           2   272.015076              85
           6           3   253.710617              85
           6           4   250.006683              85
           6           5   244.467209              85
           6           6   238.057129              85
           6           7   239.078110              85
           6           8   253.496048              85
           6           9   251.352982              85
           7           1   275.532227              85
           7           2   275.075928              85
           7           3   255.626236              85
           7           4   249.630386              85
           7           5   243.420227              85
           7           6   238.583435              85
           7           7   239.471741              85
           7           8   252.417145              85
           7           9   251.278427              85
           8           1   276.587036              85
           8           2   275.193054              85
           8           3   273.521118              85
           8           4   251.276886              85
           8           5   242.666000              85
           8           6   238.900467              85
           8           7   239.895874              85
           8           8   251.905792              85
           8           9   251.265457              85
           9           1   278.599670              85
           9           2   276.387970              85
           9           3   274.448761              85
           9           4   255.634003              85
           9           5   245.700806              85
           9           6   240.743210              85
           9           7   240.700668              85
           9           8   243.769012              85
           9           9   251.296844              85
          10           1   280.430023              85
          10           2   277.946259              85
          10           3   274.777557              85
          10           4   271.513641              85
          10           5   251.013519              85
          10           6   242.854401              85
          10           7   243.041260              85
          10           8   244.023651              85
          10           9   251.355347              85
          11           1   281.905762              85
          11           2   279.686890              85
          11           3   276.929016              85
          11           4   270.178741              85
          11           5   263.534546              85
          11           6   245.803909              85
          11           7   242.627914              85
          11           8   252.694962              85
          11           9   251.493759              85
          12           1   282.547424              85
          12           2   280.507019              85
          12           3   273.659271              85
          12           4   270.176575              85
          12           5   263.531891              85
          12           6   247.965714              85
          12           7   245.255630              85
          12           8   253.469223              85
          12           9   251.660202              85
          13           1   281.952698              85
          13           2   281.007507              85
          13           3   276.624420              85
          13           4   271.289551              85
          13           5   265.090210              85
          13           6   259.977875              85
          13           7   256.884796              85
          13           8   253.852142              85
          13           9   251.834839              85
          14           1   281.398773              85
          14           2   280.702209              85
          14           3   277.369263              85
          14           4   273.211456              85
          14           5   266.983551              85
          14           6   261.833008              85
          14           7   257.686646              85
          14           8   254.340698              85
          14           9   252.012558              85
           1           1   262.647522              86
           1           2   259.176117              86
           1           3   261.018250              86
           1           4   254.001083              86
           1           5   252.463989              86
           1           6   254.806000              86
           1           7   248.921036              86
           1           8   253.967422              86
           1           9   252.517990              86
           2           1   262.881226              86
           2           2   263.197723              86
           2           3   256.511047              86
           2           4   253.871063              86
           2           5   254.770538              86
           2           6   254.851761              86
           2           7   248.433044              86
           2           8   253.836411              86
           2           9   252.438293              86
           3           1   263.088959              86
           3           2   264.276184              86
           3           3   256.998688              86
           3           4   256.520813              86
           3           5   255.120682              86
           3           6   254.623001              86
           3           7   240.418060              86
           3           8   253.919907              86
           3           9   252.361969              86
           4           1   267.279510              86
           4           2   265.479004              86
           4           3   264.342499              86
           4           4   258.576080              86
           4           5   255.525742              86
           4           6   240.179504              86
           4           7   240.204742              86
           4           8   254.177292              86
           4           9   252.291718              86
           5           1   270.327301              86
           5           2   268.064606              86
           5           3   264.189728              86
           5           4   259.353119              86
           5           5   243.518829              86
           5           6   239.055206              86
           5           7   241.587738              86
           5           8   254.399124              86
           5           9   252.225052              86
           6           1   273.695190              86
           6           2   272.105957              86
           6           3   254.608261              86
           6           4   249.764236              86
           6           5   243.102051              86
           6           6   237.989929              86
           6           7   240.003555              86
           6           8   254.427948              86
           6           9   252.164764              86
           7           1   275.537628              86
           7           2   275.092834              86
           7           3   256.145142              86
           7           4   249.342682              86
           7           5   242.721359              86
           7           6   239.205154              86
           7           7   240.442444              86
           7           8   253.471207              86
           7           9   252.117462              86
           8           1   276.589447              86
           8           2   275.204987              86
           8           3   273.541992              86
           8           4   250.227478              86
           8           5   241.990433              86
           8           6   239.470032              86
           8           7   241.066910              86
           8           8   253.028610              86
           8           9   252.118958              86
           9           1   278.602173              86
           9           2   276.397217              86
           9           3   274.471863              86
           9           4   254.309982              86
           9           5   245.009201              86
           9           6   241.463348              86
           9           7   241.902847              86
           9           8   244.726761              86
           9           9   252.152451              86
          10           1   280.434052              86
          10           2   277.954224              86
          10           3   274.760590              86
          10           4   271.432953              86
          10           5   251.768051              86
          10           6   243.859085              86
          10           7   244.385208              86
          10           8   244.846527              86
          10           9   252.205856              86
          11           1   281.906525              86
          11           2   279.687073              86
          11           3   276.863556              86
          11           4   270.120300              86
          11           5   264.190033              86
          11           6   247.699738              86
          11           7   244.535675              86
          11           8   253.665894              86
          11           9   252.330490              86
          12           1   282.548920              86
          12           2   280.508575              86
          12           3   273.820435              86
          12           4   270.155396              86
          12           5   264.192047              86
          12           6   249.611420              86
          12           7   246.721664              86
          12           8   254.357468              86
          12           9   252.480713              86
          13           1   281.956635              86
          13           2   281.007294              86
          13           3   276.596313              86
          13           4   271.202942              86
          13           5   265.602570              86
          13           6   260.637238              86
          13           7   257.510712              86
          13           8   254.691757              86
          13           9   252.638275              86
          14           1   281.404877              86
          14           2   280.705139              86
          14           3   277.359131              86
          14           4   273.163544              86
          14           5   267.356689              86
          14           6   262.422974              86
          14           7   258.276642              86
          14           8   255.144257              86
          14           9   252.798096              86
